x_0	x_1	x_2	x_3	x_4	x_5	x_6	x_7	x_8	x_9	x_1	x_11	x_12	x_13	x_14	x_15	x_16	x_17	x_18	x_19	x_2	x_21	x_22	x_23	x_24	x_25	x_26	x_27	x_28	x_29	x_3	x_31	x_32	x_33	x_34	x_35	x_36	x_37	x_38	x_39	x_4	x_41	x_42	x_43	x_44	x_45	x_46	x_47	x_48	x_49	x_5	x_51	x_52	x_53	x_54	x_55	x_56	x_57	x_58	x_59	x_6	x_61	x_62	x_63	x_64	x_65	x_66	x_67	x_68	x_69	x_7	x_71	x_72	x_73	x_74	x_75	x_76	x_77	x_78	x_79	x_8	x_81	x_82	x_83	x_84	x_85	x_86	x_87	x_88	x_89	x_9	x_91	x_92	x_93	x_94	x_95	x_96	x_97	x_98	x_99	x_10	x_101	x_102	x_103	x_104	x_105	x_106	x_107	x_108	5,323471	-5,513946	-3,352064	4,978033	6,790243	7,738471	-4,290966	-5,048589	4,262126	6,833344	-5,021667	-7,567788	1,289208	-1,546512	-3,639522	-2,778734	-3,671347	3,213701	-4,359655	-3,18594	-3,645922	0,5490912	-6,429911	5,130683	0,5862734	-0,5894185	-4,991765	-6,017102	0,9568594	6,760005	6,160788	2,142825	-4,924778	-2,764155	-5,762877	-1,115924	-0,6753292	5,152198	5,86186	1,055196	4,897562	4,043071	-4,650567	4,895815	-4,020042	-3,187711	-5,528062	-7,035097	7,868704	0,7140814	1,249933	0,6382077	-3,606099	6,571711	3,169826	-7,621623	-6,047714	-0,7587323	1,644946	-1,154932	2,922955	4,804649	4,935263	-6,399902	-3,10123	5,180116	6,424776	-3,5025	-6,108052	5,975215	-0,1424345	6,139343	5,268694	0,002306815	1,928866	-6,419454	5,755398	-7,432126	-0,4785504	-0,5129797	7,604733	1,929985	-2,255822	-0,7226341	-3,439341	7,86496	1,402283	-4,066476	0,0817633	3,818382	-2,905919	-0,08627801	-6,434927	-7,58563	-7,485463	6,785046	7,042321	-6,841435	-7,741454	5,388028	-0,08627801	-6,434927	-7,58563	-7,485463	6,785046	7,042321	-6,841435	-7,741454	5,388028	
5,399718	-4,877108	-3,791505	5,880964	5,455541	7,992929	-4,096209	-3,242319	5,108207	6,517853	-4,641826	-7,638233	2,345527	-1,918047	-3,556274	-2,558101	-3,060254	4,13046	-3,418194	-2,483333	-4,510142	0,8013362	-5,90753	6,396334	1,64542	-0,3259037	-5,810549	-5,353628	1,074147	7,092934	6,106633	1,171521	-5,88668	-1,458685	-4,560307	-1,804961	-0,2925759	7,245879	6,228699	0,8800154	4,1396	4,249408	-5,174072	6,327507	-3,586018	-2,143611	-6,526528	-7,243531	7,161037	0,1831069	1,639334	0,769085	-3,857345	7,269209	3,984934	-7,535605	-6,851936	-0,8148243	1,956674	-1,119225	3,718182	5,045554	4,592091	-6,666149	-3,935396	4,169058	6,721208	-5,251467	-5,658011	6,505828	-1,248427	5,954762	4,890314	-0,918942	1,979899	-5,121834	5,531387	-7,797963	-0,2866304	-1,655612	7,313914	2,822634	-0,644327	4,883856E-05	-2,72814	7,18649	1,229229	-3,928147	-0,1097499	4,965262	-3,666895	0,3934001	-8,020474	-8,273106	-8,144903	7,464199	7,121854	-7,680223	-8,005453	5,580332	0,3934001	-8,020474	-8,273106	-8,144903	7,464199	7,121854	-7,680223	-8,005453	5,580332	
5,334242	-4,89237	-3,796671	5,975935	5,399149	7,958747	-4,006725	-3,379335	5,038032	6,574404	-4,7207	-7,681305	2,360545	-1,770664	-3,535173	-2,475661	-3,06787	4,040015	-3,509532	-2,521189	-4,517962	0,7584481	-5,84193	6,34811	1,728955	-0,2633711	-5,751245	-5,271748	1,100756	7,084001	6,134564	1,15807	-5,960371	-1,359413	-4,549856	-1,814286	-0,3381567	7,229858	6,202459	0,795212	4,031256	4,250536	-5,102387	6,410502	-3,609782	-2,138153	-6,531995	-7,257941	7,204029	0,1669289	1,702013	0,8449112	-3,841664	7,338284	4,067214	-7,446821	-6,952889	-0,7726309	1,915196	-1,199652	3,7323	5,02344	4,67205	-6,714037	-3,822315	4,282373	6,82216	-5,232206	-5,732719	6,460913	-1,211411	5,892627	4,856619	-0,9432806	1,938321	-5,152606	5,508353	-7,720148	-0,2298006	-1,6499	7,325874	2,857007	-0,6083781	0,03079815	-2,729239	7,137907	1,247818	-3,856102	-0,1025941	4,965248	-3,595662	0,5309616	-7,967573	-8,255193	-8,31291	7,459916	7,252982	-7,603137	-7,926731	5,686237	0,5309616	-7,967573	-8,255193	-8,31291	7,459916	7,252982	-7,603137	-7,926731	5,686237	
5,305943	-4,868377	-3,762549	5,949401	5,393899	8,001901	-4,043479	-3,397501	4,905603	6,653052	-4,858262	-7,798669	2,274705	-1,782876	-3,497741	-2,437995	-3,149908	3,967518	-3,51302	-2,597684	-4,482197	0,7166707	-5,796913	6,334949	1,688436	-0,1525163	-5,687383	-5,251452	1,015649	7,011671	6,101325	1,186478	-6,005959	-1,334105	-4,465236	-1,897521	-0,3838636	7,207895	6,169135	0,762705	3,961569	4,252766	-5,147186	6,491442	-3,684162	-2,163452	-6,472897	-7,334277	7,315522	0,2196462	1,640606	0,9200225	-3,931536	7,331835	4,165598	-7,327247	-6,977461	-0,6537684	1,955838	-1,271313	3,733391	4,963826	4,706358	-6,823695	-3,805132	4,322703	6,86537	-5,302308	-5,780138	6,34609	-1,215116	5,761998	4,863022	-1,017343	1,934289	-5,142532	5,449701	-7,617703	-0,18376	-1,67803	7,419242	2,81143	-0,6172748	0,01180359	-2,820357	7,060765	1,262504	-3,8928	-0,1052539	5,026421	-3,507163	0,6553315	-8,02249	-8,198539	-8,397605	7,489702	7,384533	-7,526264	-7,939723	5,755158	0,6553315	-8,02249	-8,198539	-8,397605	7,489702	7,384533	-7,526264	-7,939723	5,755158	
5,304958	-4,766018	-3,677024	5,992713	5,300549	8,004047	-4,075675	-3,503267	4,837808	6,667091	-5,002756	-7,791196	2,317521	-1,694012	-3,560738	-2,339685	-3,101923	3,976056	-3,491451	-2,726628	-4,561975	0,6821885	-5,767823	6,238657	1,740529	-0,04100446	-5,583668	-5,2157	1,00237	7,060011	6,10032	1,170874	-6,05711	-1,319206	-4,48139	-1,939627	-0,4581884	7,230606	6,227508	0,7757698	3,910791	4,297543	-5,107038	6,571507	-3,776627	-2,107157	-6,510994	-7,422438	7,432911	0,3208243	1,559012	0,9908496	-4,049167	7,423857	4,259025	-7,180219	-7,020012	-0,6509403	2,052941	-1,28908	3,724627	4,87677	4,677432	-6,937312	-3,8372	4,280843	6,908976	-5,412145	-5,818123	6,282205	-1,291734	5,660206	4,854216	-1,065092	1,848214	-5,164618	5,452764	-7,530626	-0,1760595	-1,714291	7,534039	2,774687	-0,5553917	0,09384461	-2,865391	6,92873	1,179054	-3,934262	-0,1087993	5,068259	-3,364693	0,8105665	-8,12976	-8,072784	-8,456332	7,560937	7,538342	-7,505819	-8,031874	5,714134	0,8105665	-8,12976	-8,072784	-8,456332	7,560937	7,538342	-7,505819	-8,031874	5,714134	
5,269511	-4,783915	-3,5855	5,969221	5,258575	8,018206	-4,08224	-3,5056	4,730453	6,743235	-5,090441	-7,836247	2,312471	-1,689966	-3,609642	-2,33774	-3,14058	4,065834	-3,569244	-2,871212	-4,58874	0,585076	-5,732308	6,253546	1,742286	-0,01531162	-5,539427	-5,135936	0,9684279	7,081702	6,034839	1,232557	-6,052419	-1,342394	-4,566682	-1,884277	-0,421023	7,251929	6,216926	0,8451139	3,790153	4,362387	-5,173092	6,592415	-3,837286	-2,006777	-6,558183	-7,560836	7,462598	0,4034591	1,608622	0,9893111	-4,134099	7,448998	4,292652	-7,081565	-6,952891	-0,7191824	2,004906	-1,38806	3,661919	4,795968	4,757758	-7,067143	-3,86471	4,295412	6,835837	-5,545428	-5,928844	6,246702	-1,427719	5,562932	4,772734	-1,13662	1,732587	-5,140276	5,397249	-7,509573	-0,1064371	-1,694631	7,663213	2,704539	-0,5001242	0,1237686	-2,953169	6,95715	1,104149	-3,879856	-0,105925	5,129274	-3,347428	0,9575294	-8,142666	-8,017736	-8,573229	7,517344	7,539684	-7,580599	-8,122348	5,605886	0,9575294	-8,142666	-8,017736	-8,573229	7,517344	7,539684	-7,580599	-8,122348	5,605886	
5,248182	-4,861529	-3,635892	5,886432	5,239508	8,018243	-4,042864	-3,411315	4,75763	6,814637	-5,038074	-7,786741	2,214698	-1,652941	-3,643401	-2,338689	-3,077018	4,028084	-3,533481	-3,007306	-4,610309	0,4844198	-5,793246	6,30101	1,704569	0,02968138	-5,518088	-5,129502	0,8943833	7,051322	6,024238	1,2646	-6,008749	-1,377198	-4,550083	-1,835759	-0,4034703	7,352672	6,126489	0,9013591	3,642452	4,431053	-5,303077	6,592637	-3,905495	-1,881353	-6,5604	-7,66303	7,445424	0,3613964	1,538871	0,9733115	-4,175372	7,514469	4,316616	-7,036343	-6,913271	-0,7244787	1,922371	-1,477998	3,566218	4,696715	4,71724	-7,215981	-3,969787	4,206158	6,775963	-5,589585	-6,055037	6,234004	-1,535837	5,43874	4,688898	-1,108871	1,770272	-5,083573	5,371652	-7,499399	-0,04853541	-1,595308	7,763842	2,620233	-0,5314839	0,1903242	-2,938118	7,019682	0,9959657	-3,921376	-0,1791483	5,158096	-3,392956	0,9533184	-8,128275	-8,085528	-8,729875	7,568077	7,599437	-7,563314	-8,255534	5,572932	0,9533184	-8,128275	-8,085528	-8,729875	7,568077	7,599437	-7,563314	-8,255534	5,572932	
5,244659	-4,984638	-3,569798	5,856843	5,276446	7,963333	-3,94009	-3,423471	4,728034	6,841157	-4,922353	-7,727351	2,122712	-1,637815	-3,611134	-2,264738	-3,081597	3,924516	-3,555867	-3,124998	-4,607294	0,4544121	-5,771591	6,252607	1,65606	0,06097069	-5,51891	-5,207261	0,9371441	7,00751	6,075252	1,18224	-5,961865	-1,396111	-4,506178	-1,813076	-0,4162845	7,392713	6,064603	0,8700699	3,607804	4,460823	-5,326593	6,569303	-3,877393	-1,871353	-6,636138	-7,707179	7,365093	0,3717205	1,406031	0,9124589	-4,279789	7,552135	4,292452	-7,048903	-6,911933	-0,7248868	1,878546	-1,439929	3,474653	4,626534	4,775453	-7,312133	-4,045227	4,204903	6,804818	-5,690413	-6,087653	6,249304	-1,53488	5,396489	4,717113	-1,039102	1,785674	-5,101828	5,265607	-7,419927	-0,1111987	-1,483474	7,902525	2,648288	-0,5023325	0,2995247	-2,850773	7,109779	0,995265	-3,915795	-0,2273658	5,17392	-3,331319	0,8533131	-8,193561	-8,022466	-8,885046	7,56433	7,555408	-7,649098	-8,232198	5,474538	0,8533131	-8,193561	-8,022466	-8,885046	7,56433	7,555408	-7,649098	-8,232198	5,474538	
5,150178	-5,10286	-3,607562	5,857486	5,393751	7,961977	-3,866986	-3,42693	4,76819	6,946687	-4,773158	-7,703372	2,089262	-1,573569	-3,674976	-2,254658	-3,149581	3,938847	-3,483611	-3,247519	-4,552273	0,4180923	-5,661567	6,189507	1,659923	0,1632943	-5,556577	-5,205583	0,8703946	7,049286	6,13174	1,134924	-5,839947	-1,336113	-4,547663	-1,780936	-0,3808848	7,494056	5,975276	0,785425	3,650981	4,473518	-5,342501	6,639069	-3,936455	-1,953827	-6,695392	-7,629916	7,305474	0,4230825	1,355816	0,8171006	-4,336246	7,532458	4,263352	-7,126225	-6,926595	-0,6750239	1,941756	-1,361247	3,454517	4,545559	4,710162	-7,31454	-4,123631	4,236754	6,847954	-5,743273	-6,166214	6,244036	-1,483829	5,413624	4,757342	-1,055622	1,718292	-5,164476	5,231987	-7,365439	-0,1131533	-1,440236	7,900252	2,692345	-0,4648483	0,3744462	-2,724037	7,112924	0,9368174	-3,976207	-0,1603489	5,227934	-3,283089	0,9017958	-8,307253	-7,943539	-8,953976	7,592496	7,550292	-7,71944	-8,308702	5,483123	0,9017958	-8,307253	-7,943539	-8,953976	7,592496	7,550292	-7,71944	-8,308702	5,483123	
5,18992	-5,140893	-3,699978	5,856266	5,512568	7,907479	-3,823596	-3,432904	4,692636	7,01033	-4,683681	-7,633238	1,975851	-1,513718	-3,696383	-2,169054	-3,282578	3,863587	-3,434368	-3,237799	-4,603941	0,4679418	-5,610647	6,116735	1,715491	0,1741955	-5,642025	-5,109211	0,8417165	7,10758	6,213943	1,018127	-5,8299	-1,240853	-4,502212	-1,765031	-0,2837152	7,631118	6,026803	0,7209809	3,643481	4,537144	-5,438606	6,623271	-3,958561	-1,970066	-6,748382	-7,555904	7,249442	0,498309	1,391959	0,7149271	-4,460768	7,570418	4,19544	-7,178118	-6,902238	-0,6229038	1,880979	-1,267824	3,495881	4,454971	4,683686	-7,319211	-4,163357	4,260394	6,859093	-5,843725	-6,138721	6,203575	-1,519952	5,417351	4,833437	-1,134574	1,739308	-5,104342	5,195166	-7,243666	-0,1121325	-1,379318	7,807993	2,764036	-0,3552481	0,4755509	-2,562222	7,052447	1,007544	-4,092161	-0,2113312	5,217019	-3,207878	0,8275197	-8,357294	-7,928458	-8,93961	7,683013	7,572633	-7,812554	-8,351798	5,50198	0,8275197	-8,357294	-7,928458	-8,93961	7,683013	7,572633	-7,812554	-8,351798	5,50198	
5,21699	-5,17151	-3,690044	5,926428	5,585129	7,900983	-3,788045	-3,4933	4,58748	7,010302	-4,545968	-7,634433	1,856325	-1,543235	-3,610138	-2,148345	-3,398209	3,88599	-3,327632	-3,146669	-4,62802	0,4437891	-5,589294	6,126507	1,71445	0,2524258	-5,663016	-4,967855	0,8954672	7,215057	6,305177	0,9270869	-5,913321	-1,112658	-4,525022	-1,830452	-0,2201984	7,763443	6,098526	0,7002935	3,60202	4,536914	-5,388175	6,574451	-4,02446	-1,971669	-6,726625	-7,509009	7,168719	0,5501528	1,376207	0,6957319	-4,57256	7,509526	4,173725	-7,297676	-6,896836	-0,5118117	1,816698	-1,136412	3,461871	4,372191	4,758538	-7,279919	-4,112348	4,177455	6,852393	-5,797422	-6,143789	6,264748	-1,61803	5,50393	4,899698	-1,231392	1,682144	-5,003004	5,088268	-7,206099	-0,09289189	-1,392033	7,738149	2,881031	-0,2540169	0,6056889	-2,521681	6,976	0,9587264	-4,143963	-0,1461468	5,134399	-3,102376	0,7719738	-8,40697	-7,878277	-9,007514	7,769759	7,557876	-7,863516	-8,341031	5,414858	0,7719738	-8,40697	-7,878277	-9,007514	7,769759	7,557876	-7,863516	-8,341031	5,414858	
5,211742	-5,270582	-3,736303	5,942401	5,604057	7,828047	-3,696316	-3,572443	4,512977	7,101728	-4,509608	-7,612312	1,721724	-1,477626	-3,640057	-2,184389	-3,463398	3,870313	-3,187156	-3,069627	-4,58787	0,4721587	-5,587409	6,106538	1,667324	0,2736855	-5,702595	-4,9767	0,9969	7,275922	6,356359	0,8882555	-5,893691	-1,080816	-4,560556	-1,823882	-0,2302296	7,901369	6,209131	0,7604288	3,529613	4,537038	-5,385222	6,603132	-4,155293	-1,892751	-6,681638	-7,542263	7,123322	0,6021124	1,363321	0,5954308	-4,67488	7,514012	4,21562	-7,359832	-6,90072	-0,4097052	1,809945	-1,16786	3,506998	4,361348	4,803151	-7,198994	-4,177773	4,093858	6,84538	-5,814702	-6,066659	6,352948	-1,660822	5,496333	5,018284	-1,221081	1,620865	-4,855809	4,982492	-7,188099	-0,1012162	-1,330487	7,760638	2,964305	-0,1464539	0,6569446	-2,469633	6,943614	0,8579149	-4,096432	-0,02321407	5,183815	-3,066268	0,8420241	-8,372392	-7,934513	-9,044173	7,759738	7,623138	-7,896572	-8,429879	5,347805	0,8420241	-8,372392	-7,934513	-9,044173	7,759738	7,623138	-7,896572	-8,429879	5,347805	
5,201558	-5,228965	-3,673346	5,966286	5,619571	7,775082	-3,74157	-3,518409	4,489399	7,181433	-4,578058	-7,57979	1,585122	-1,498477	-3,564026	-2,109819	-3,407412	3,942667	-3,186045	-3,012722	-4,540136	0,5359233	-5,62944	6,040257	1,69916	0,2573553	-5,654127	-4,951693	1,008771	7,209991	6,329298	0,7803696	-5,962477	-1,009205	-4,601301	-1,782181	-0,2909623	7,899981	6,177308	0,7995506	3,549761	4,605305	-5,346636	6,608768	-4,210736	-1,906963	-6,581289	-7,511881	7,156406	0,7258242	1,376181	0,4540225	-4,644285	7,420376	4,144162	-7,318039	-6,846951	-0,3235976	1,877164	-1,154091	3,447646	4,30297	4,836728	-7,203351	-4,155939	3,987962	6,801091	-5,723916	-6,038548	6,460294	-1,627639	5,50909	5,104201	-1,25076	1,587883	-4,691537	5,001565	-7,119514	-0,06972592	-1,251125	7,864984	3,100808	-0,155197	0,6007227	-2,46754	6,844081	0,7266949	-4,149598	0,02195911	5,28063	-3,052846	0,903138	-8,335919	-8,057891	-9,004598	7,75052	7,574846	-7,907669	-8,391282	5,273674	0,903138	-8,335919	-8,057891	-9,004598	7,75052	7,574846	-7,907669	-8,391282	5,273674	
5,13178	-5,182882	-3,741824	5,915258	5,641414	7,720511	-3,861485	-3,586152	4,557344	7,231258	-4,711904	-7,579325	1,472006	-1,481456	-3,49701	-2,051816	-3,299227	4,004997	-3,181551	-2,885078	-4,554615	0,6307587	-5,608565	5,969086	1,801394	0,217795	-5,708037	-4,953763	0,9308277	7,166723	6,392272	0,8015258	-5,979238	-0,9375207	-4,641495	-1,670584	-0,4043135	7,821212	6,063329	0,8522226	3,620215	4,612189	-5,361624	6,575638	-4,259263	-1,847937	-6,595681	-7,547927	7,264151	0,8243581	1,463984	0,2921877	-4,546649	7,313946	4,205798	-7,374324	-6,77151	-0,2507182	1,939407	-1,20765	3,357072	4,266767	4,92264	-7,251176	-4,162219	3,97183	6,873016	-5,703303	-6,016067	6,461223	-1,699719	5,461992	5,082611	-1,344179	1,614558	-4,657032	4,958822	-7,056303	-0,02231157	-1,128369	7,860901	3,254134	-0,1205938	0,6576517	-2,427862	6,833759	0,5797034	-4,258825	0,09427223	5,29511	-2,967237	0,881294	-8,318894	-8,185116	-9,030798	7,695387	7,468834	-7,975783	-8,408097	5,249214	0,881294	-8,318894	-8,185116	-9,030798	7,695387	7,468834	-7,975783	-8,408097	5,249214	
5,114874	-5,219665	-3,705974	5,818324	5,595232	7,710854	-3,935857	-3,633049	4,525988	7,271464	-4,78669	-7,514876	1,514896	-1,457248	-3,517418	-1,976659	-3,202922	3,937891	-3,207561	-2,726767	-4,532557	0,6388044	-5,524088	6,016776	1,906789	0,1798525	-5,658887	-4,879651	0,7987061	7,170788	6,325561	0,7607902	-6,039381	-0,9741492	-4,5972	-1,683514	-0,4706846	7,692524	6,078608	0,8805756	3,651094	4,684561	-5,377453	6,610973	-4,217453	-1,833993	-6,585093	-7,513188	7,227615	0,8260283	1,476626	0,1673976	-4,543121	7,360519	4,141487	-7,324883	-6,65275	-0,197673	1,926647	-1,329657	3,265476	4,275811	4,90118	-7,31431	-4,1689	3,897182	6,83592	-5,732864	-5,907669	6,406411	-1,798038	5,517337	5,008762	-1,463266	1,704518	-4,606325	4,980106	-7,034214	-0,09503329	-1,063042	7,820216	3,325443	-0,07809839	0,6959674	-2,336374	6,786568	0,5811137	-4,412527	0,2215762	5,238478	-2,963946	0,7868209	-8,292314	-8,179733	-9,006539	7,704102	7,430058	-8,002244	-8,329892	5,33632	0,7868209	-8,292314	-8,179733	-9,006539	7,704102	7,430058	-8,002244	-8,329892	5,33632	
5,116188	-5,276491	-3,737507	5,803076	5,552969	7,70759	-3,972188	-3,737937	4,563238	7,367836	-4,761071	-7,465238	1,609837	-1,355767	-3,44399	-1,867709	-3,056973	3,85041	-3,120961	-2,736573	-4,535342	0,6236605	-5,477501	6,001218	1,921825	0,09461344	-5,627688	-4,753532	0,8244681	7,160835	6,313913	0,703527	-6,109145	-1,064303	-4,52037	-1,635074	-0,4911413	7,675813	6,029978	0,9827973	3,653501	4,714921	-5,425241	6,628947	-4,158863	-1,783619	-6,543277	-7,457218	7,244651	0,7329943	1,426925	0,1256296	-4,526399	7,457925	4,174809	-7,281161	-6,680289	-0,1094832	1,87745	-1,381546	3,249373	4,260048	4,977002	-7,246319	-4,213803	3,866323	6,891569	-5,685929	-5,923155	6,380128	-1,778955	5,589478	5,003745	-1,433338	1,755039	-4,61107	4,926326	-7,107327	-0,1160441	-0,9708573	7,797832	3,321924	0,007525094	0,7409379	-2,255955	6,801949	0,5616184	-4,562066	0,2613382	5,233263	-2,952571	0,814373	-8,320572	-8,263201	-9,009481	7,652148	7,395105	-8,092993	-8,354698	5,478344	0,814373	-8,320572	-8,263201	-9,009481	7,652148	7,395105	-8,092993	-8,354698	5,478344	
5,142505	-5,345901	-3,769896	5,725666	5,484461	7,76428	-4,03682	-3,853518	4,53212	7,337005	-4,719963	-7,410522	1,562493	-1,210677	-3,384525	-1,822162	-2,996917	3,801512	-3,101189	-2,71447	-4,565761	0,696519	-5,435449	6,086702	2,022976	0,1242823	-5,60295	-4,771415	0,7747298	7,222474	6,375517	0,5839555	-6,052241	-1,077607	-4,43134	-1,602387	-0,448345	7,713905	5,99585	0,9402522	3,710522	4,718741	-5,440367	6,613335	-4,088403	-1,783693	-6,520072	-7,394957	7,326678	0,7649838	1,445978	0,1380238	-4,569842	7,463332	4,09608	-7,30011	-6,662776	-0,003193878	1,825826	-1,331044	3,270173	4,252208	5,021033	-7,246238	-4,177607	3,758718	6,936779	-5,634608	-5,951591	6,39852	-1,803504	5,585952	4,938275	-1,363136	1,74341	-4,515725	4,842235	-7,151923	-0,07445945	-0,9419459	7,824996	3,354334	-0,03925797	0,7025824	-2,266639	6,748723	0,6122855	-4,663595	0,259838	5,255276	-2,941847	0,8096375	-8,405876	-8,315058	-9,107195	7,619813	7,314217	-8,11696	-8,359528	5,49771	0,8096375	-8,405876	-8,315058	-9,107195	7,619813	7,314217	-8,11696	-8,359528	5,49771	
5,209641	-5,366077	-3,865763	5,6483	5,377507	7,791509	-4,168918	-3,986194	4,608782	7,244833	-4,643003	-7,436449	1,525571	-1,231412	-3,42106	-1,883905	-3,000756	3,71594	-3,165556	-2,696485	-4,56377	0,6338776	-5,414284	6,153693	1,997027	0,063113	-5,612105	-4,876814	0,7824001	7,234326	6,383569	0,5706795	-6,029959	-1,06162	-4,360118	-1,676135	-0,359768	7,762135	6,072169	0,8774691	3,72623	4,753063	-5,417047	6,523197	-4,01548	-1,776125	-6,536538	-7,306091	7,298683	0,7055164	1,547796	0,1867987	-4,526918	7,472485	4,005016	-7,357652	-6,733884	0,109946	1,791902	-1,271864	3,216525	4,230627	4,967453	-7,300745	-4,12134	3,634245	6,911658	-5,558124	-6,021607	6,485328	-1,722086	5,659441	4,819307	-1,31353	1,689425	-4,537022	4,761829	-7,121113	-0,001873374	-0,881706	7,933867	3,468501	-0,06318223	0,7489112	-2,265124	6,682605	0,5919155	-4,635722	0,2709384	5,264799	-2,994777	0,7102758	-8,445286	-8,263374	-9,159552	7,558588	7,359244	-8,21082	-8,331782	5,527446	0,7102758	-8,445286	-8,263374	-9,159552	7,558588	7,359244	-8,21082	-8,331782	5,527446	
5,337	-5,337652	-3,976208	5,624303	5,317561	7,902555	-4,276186	-4,031232	4,739287	7,242593	-4,608396	-7,41222	1,548828	-1,175628	-3,435583	-1,862641	-3,017333	3,706547	-3,236592	-2,755194	-4,491084	0,5937915	-5,316785	6,158523	1,916068	0,1217428	-5,570789	-4,88529	0,7133266	7,162237	6,404903	0,5300024	-6,060253	-1,014836	-4,332304	-1,808182	-0,2833432	7,779851	6,016849	0,7653164	3,785119	4,771093	-5,376212	6,530491	-3,905457	-1,761953	-6,548971	-7,189902	7,295057	0,7015914	1,605448	0,2232568	-4,513953	7,450079	4,026928	-7,408284	-6,715972	0,1415894	1,795594	-1,149076	3,151705	4,155674	4,96473	-7,411516	-4,164805	3,644619	6,955889	-5,527325	-6,05816	6,628608	-1,623068	5,762089	4,795437	-1,385736	1,626652	-4,643968	4,645702	-7,171094	0,1297616	-0,8338635	7,945165	3,562332	-0,07067762	0,8365099	-2,181736	6,748791	0,567115	-4,64509	0,2203217	5,272646	-2,937128	0,7323454	-8,372455	-8,297941	-9,193987	7,613015	7,410714	-8,245176	-8,253004	5,442897	0,7323454	-8,372455	-8,297941	-9,193987	7,613015	7,410714	-8,245176	-8,253004	5,442897	
5,339265	-5,249895	-4,029101	5,539538	5,199819	7,882519	-4,411269	-4,083172	4,775722	7,235157	-4,589954	-7,484829	1,50893	-1,228051	-3,468205	-1,7663	-3,05506	3,622574	-3,365441	-2,760324	-4,422172	0,5310116	-5,286128	6,186261	1,913194	0,1062336	-5,605226	-4,921099	0,6385136	7,034258	6,412319	0,5193183	-6,139476	-1,044822	-4,276307	-1,806575	-0,2887979	7,72724	6,01647	0,7407703	3,725379	4,83614	-5,310218	6,470785	-3,856037	-1,775462	-6,499193	-7,113286	7,220855	0,7223228	1,593881	0,3277101	-4,417156	7,429452	3,970041	-7,441699	-6,692502	0,176753	1,868363	-1,03968	3,198503	4,046797	5,013008	-7,516033	-4,128739	3,668117	6,955801	-5,448598	-6,01696	6,624885	-1,535616	5,780416	4,729982	-1,44026	1,52919	-4,608995	4,608657	-7,231188	0,1297382	-0,7325005	7,976517	3,62855	0,02086966	0,9770719	-2,15932	6,791565	0,523979	-4,596586	0,2008687	5,184632	-2,886231	0,6796156	-8,434484	-8,290416	-9,116256	7,667672	7,380907	-8,270939	-8,229357	5,387074	0,6796156	-8,434484	-8,290416	-9,116256	7,667672	7,380907	-8,270939	-8,229357	5,387074	
5,302624	-5,27376	-3,966761	5,464013	5,192693	7,790658	-4,474518	-4,163725	4,737245	7,198351	-4,59165	-7,466889	1,532462	-1,305558	-3,445772	-1,618436	-3,091911	3,596397	-3,49186	-2,814744	-4,312132	0,4004446	-5,262702	6,162135	1,838041	0,0263324	-5,719017	-5,022306	0,6784442	6,874458	6,385682	0,5785784	-6,13217	-1,014908	-4,148898	-1,847372	-0,2355631	7,705467	6,043689	0,6540329	3,616754	4,842294	-5,301494	6,398653	-3,743561	-1,799726	-6,498535	-7,005888	7,121255	0,6620044	1,647429	0,2818574	-4,335545	7,423145	3,876587	-7,415995	-6,645215	0,1488303	1,991986	-0,9131242	3,156727	3,897888	5,101822	-7,5334	-4,068894	3,628912	6,94034	-5,422693	-6,02506	6,578869	-1,424032	5,789167	4,669695	-1,389902	1,529992	-4,507742	4,580747	-7,227166	0,1026338	-0,7186162	8,004129	3,747248	0,1171635	0,9880055	-2,079452	6,871752	0,5166405	-4,654173	0,2746889	5,235262	-2,776728	0,6519939	-8,408555	-8,380427	-9,087145	7,751525	7,461048	-8,319349	-8,294087	5,412658	0,6519939	-8,408555	-8,380427	-9,087145	7,751525	7,461048	-8,319349	-8,294087	5,412658	
5,199749	-5,347399	-3,837467	5,412176	5,191559	7,802177	-4,563103	-4,277776	4,736725	7,216671	-4,686477	-7,486283	1,474933	-1,340419	-3,344367	-1,578829	-3,150757	3,537212	-3,628491	-2,903113	-4,232776	0,3647812	-5,154172	6,087422	1,889642	-0,0504875	-5,688369	-4,989976	0,7279686	6,744757	6,305999	0,6156306	-6,17203	-0,9690588	-4,035258	-1,790881	-0,2272257	7,645582	6,013003	0,541623	3,474561	4,904418	-5,20922	6,358757	-3,673058	-1,828655	-6,528917	-6,982972	7,057438	0,6345704	1,696056	0,2181374	-4,380987	7,354351	3,740186	-7,410636	-6,682003	0,1654092	2,137729	-0,8688127	3,18825	3,866065	5,163865	-7,53262	-4,019506	3,627559	7,018112	-5,475706	-6,006003	6,571983	-1,315109	5,751008	4,655374	-1,310571	1,516822	-4,536955	4,591968	-7,322314	0,0525842	-0,7812266	8,027402	3,782755	0,1961279	0,9542964	-2,027706	6,946307	0,5696534	-4,712554	0,4038747	5,23691	-2,670092	0,6359176	-8,433202	-8,525277	-9,03006	7,841602	7,458867	-8,395973	-8,290017	5,331041	0,6359176	-8,433202	-8,525277	-9,03006	7,841602	7,458867	-8,395973	-8,290017	5,331041	
